expr_id,cond_id,para_nr,word,word_nr,response_true,sent_rg_id,sent_rg,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_past_time,FPFix,FPReg
1,3,65,cheese.,14,no,2,AdverP2,no,1.0,308.0,308.0,308.0,308.0,308.0,1.0,0.0
1,4,56,Lisa,0,yes,-1,other,yes,1.0,554.0,554.0,554.0,554.0,554.0,1.0,0.0
1,4,56,will,1,yes,-1,other,yes,1.0,192.0,192.0,192.0,192.0,192.0,1.0,0.0
1,4,56,change,2,yes,-1,other,yes,1.0,382.0,382.0,382.0,382.0,382.0,1.0,0.0
1,4,56,the,3,yes,-1,other,yes,1.0,249.0,249.0,249.0,249.0,249.0,1.0,0.0
1,4,56,plans,4,yes,-1,other,yes,1.0,247.0,247.0,247.0,247.0,247.0,1.0,0.0
1,4,56,she,5,yes,-1,other,yes,1.0,192.0,192.0,192.0,192.0,192.0,1.0,0.0
1,4,56,made,6,yes,-1,other,yes,1.0,495.0,495.0,495.0,495.0,495.0,1.0,0.0
1,4,56,last,7,yes,0,Adverb,yes,1.0,184.0,184.0,184.0,184.0,184.0,1.0,0.0
1,4,56,"week,",8,yes,0,Adverb,yes,1.0,376.0,376.0,376.0,376.0,376.0,1.0,0.0
1,4,56,but,9,yes,1,AdverP1,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,56,she,10,yes,1,AdverP1,yes,1.0,188.0,188.0,188.0,188.0,188.0,1.0,0.0
1,4,56,won't,11,yes,1,AdverP1,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,56,cancel,12,yes,1,AdverP1,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,56,any,13,yes,2,AdverP2,yes,1.0,375.0,375.0,375.0,375.0,375.0,1.0,0.0
1,4,56,of,14,yes,2,AdverP2,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,56,them.,15,yes,2,AdverP2,yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,55,Tom,0,no,-1,other,no,1.0,499.0,499.0,0.0,0.0,0.0,0.0,0.0
1,4,55,will,1,no,-1,other,no,1.0,235.0,484.0,235.0,484.0,983.0,1.0,1.0
1,4,55,plant,2,no,-1,other,no,1.0,185.0,185.0,185.0,185.0,185.0,1.0,0.0
1,4,55,the,3,no,-1,other,no,1.0,186.0,186.0,186.0,186.0,186.0,1.0,0.0
1,4,55,tree,4,no,-1,other,no,1.0,441.0,441.0,441.0,441.0,441.0,1.0,0.0
1,4,55,he,5,no,-1,other,no,1.0,253.0,253.0,253.0,253.0,253.0,1.0,0.0
1,4,55,bought,6,no,-1,other,no,1.0,491.0,491.0,491.0,491.0,491.0,1.0,0.0
