expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,go_pass_time,FPFix,FPReg
2,1,6,upon,4,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,629.0,629.0,629.0,629.0,629.0,1.0,0.0
2,1,6,him,5,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,258.0,258.0,258.0,258.0,258.0,1.0,0.0
2,1,6,through,6,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,1049.0,1049.0,1049.0,1049.0,1049.0,1.0,0.0
2,1,6,the,7,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,6,air,8,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,6,with,9,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,698.0,698.0,698.0,698.0,698.0,1.0,0.0
2,1,6,dagger,10,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,392.0,392.0,392.0,392.0,392.0,1.0,0.0
2,1,6,"poised,",11,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,682.0,682.0,682.0,682.0,682.0,1.0,0.0
2,1,6,he,12,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,379.0,379.0,379.0,379.0,379.0,1.0,0.0
2,1,6,sprang,13,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,498.0,498.0,498.0,498.0,498.0,1.0,0.0
2,1,6,upon,14,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,850.0,850.0,850.0,850.0,850.0,1.0,0.0
2,1,6,the,15,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,406.0,406.0,406.0,406.0,406.0,1.0,0.0
2,1,6,bulwarks,16,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,879.0,879.0,879.0,879.0,879.0,1.0,0.0
2,1,6,to,17,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,115.0,115.0,115.0,115.0,115.0,1.0,0.0
2,1,6,cast,18,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,576.0,576.0,576.0,576.0,576.0,1.0,0.0
2,1,6,himself,19,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,645.0,645.0,645.0,645.0,645.0,1.0,0.0
2,1,6,into,20,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,6,the,21,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,166.0,166.0,166.0,166.0,166.0,1.0,0.0
2,1,6,sea.,22,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,481.0,481.0,481.0,481.0,481.0,1.0,0.0
2,1,6,He,23,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,6,did,24,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,791.0,791.0,791.0,791.0,791.0,1.0,0.0
2,1,6,not,25,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,87.0,87.0,87.0,87.0,87.0,1.0,0.0
2,1,6,know,26,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,567.0,567.0,567.0,567.0,567.0,1.0,0.0
2,1,6,that,27,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,6,the,28,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,122.0,122.0,122.0,122.0,122.0,1.0,0.0
2,1,6,crocodile,29,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,686.0,686.0,686.0,686.0,686.0,1.0,0.0
2,1,6,was,30,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,389.0,389.0,389.0,389.0,389.0,1.0,0.0
2,1,6,waiting,31,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,524.0,524.0,524.0,524.0,524.0,1.0,0.0
2,1,6,for,32,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,6,him;,33,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,663.0,663.0,663.0,663.0,663.0,1.0,0.0
2,1,6,for,34,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,90.0,90.0,90.0,90.0,90.0,1.0,0.0
2,1,6,we,35,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,667.0,667.0,667.0,667.0,667.0,1.0,0.0
2,1,6,purposely,36,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,1002.0,1002.0,1002.0,1002.0,1002.0,1.0,0.0
2,1,6,stopped,37,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,677.0,677.0,677.0,677.0,677.0,1.0,0.0
2,1,6,the,38,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,73.0,73.0,73.0,73.0,73.0,1.0,0.0
2,1,6,clock,39,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,623.0,623.0,623.0,623.0,623.0,1.0,0.0
2,1,6,that,40,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,80.0,80.0,80.0,80.0,80.0,1.0,0.0
2,1,6,this,41,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,547.0,547.0,547.0,547.0,547.0,1.0,0.0
2,1,6,knowledge,42,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,973.0,973.0,973.0,973.0,973.0,1.0,0.0
2,1,6,might,43,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,100.0,100.0,100.0,100.0,100.0,1.0,0.0
2,1,6,be,44,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,6,spared,45,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,627.0,627.0,627.0,627.0,627.0,1.0,0.0
2,1,6,him:,46,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,6,a,47,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,202.0,202.0,202.0,202.0,202.0,1.0,0.0
2,1,6,little,48,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,275.0,275.0,275.0,275.0,275.0,1.0,0.0
2,1,6,mark,49,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,423.0,423.0,423.0,423.0,423.0,1.0,0.0
2,1,6,of,50,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,6,respect,51,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,771.0,771.0,771.0,771.0,771.0,1.0,0.0
2,1,6,from,52,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,377.0,377.0,377.0,377.0,377.0,1.0,0.0
2,1,6,us,53,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,397.0,397.0,397.0,397.0,397.0,1.0,0.0
2,1,6,at,54,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,75.0,75.0,75.0,75.0,75.0,1.0,0.0
2,1,6,the,55,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,601.0,601.0,601.0,601.0,601.0,1.0,0.0
2,1,6,end.,56,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,124.0,124.0,124.0,124.0,124.0,1.0,0.0
2,1,7,Dorothy,0,At a crossroads.,Near a farm-house.,0,859.0,859.0,859.0,859.0,859.0,1.0,0.0
2,1,7,didn't,1,At a crossroads.,Near a farm-house.,0,439.0,439.0,439.0,439.0,439.0,1.0,0.0
2,1,7,know.,2,At a crossroads.,Near a farm-house.,0,89.0,89.0,89.0,89.0,89.0,1.0,0.0
2,1,7,She,3,At a crossroads.,Near a farm-house.,0,331.0,331.0,331.0,331.0,331.0,1.0,0.0
2,1,7,looked,4,At a crossroads.,Near a farm-house.,0,433.0,433.0,433.0,433.0,433.0,1.0,0.0
2,1,7,around,5,At a crossroads.,Near a farm-house.,0,744.0,744.0,744.0,744.0,744.0,1.0,0.0
2,1,7,her,6,At a crossroads.,Near a farm-house.,0,191.0,732.0,191.0,191.0,191.0,1.0,0.0
2,1,7,anxiously,7,At a crossroads.,Near a farm-house.,0,882.0,955.0,882.0,955.0,1496.0,1.0,1.0
2,1,7,for,8,At a crossroads.,Near a farm-house.,0,98.0,98.0,98.0,98.0,98.0,1.0,0.0
2,1,7,some,9,At a crossroads.,Near a farm-house.,0,720.0,720.0,720.0,720.0,720.0,1.0,0.0
2,1,7,familiar,10,At a crossroads.,Near a farm-house.,0,124.0,124.0,124.0,124.0,124.0,1.0,0.0
2,1,7,landmark;,11,At a crossroads.,Near a farm-house.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,but,12,At a crossroads.,Near a farm-house.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,everything,13,At a crossroads.,Near a farm-house.,0,742.0,742.0,742.0,742.0,742.0,1.0,0.0
2,1,7,was,14,At a crossroads.,Near a farm-house.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,strange.,15,At a crossroads.,Near a farm-house.,0,947.0,947.0,947.0,947.0,947.0,1.0,0.0
2,1,7,Between,16,At a crossroads.,Near a farm-house.,0,851.0,851.0,851.0,851.0,851.0,1.0,0.0
2,1,7,the,17,At a crossroads.,Near a farm-house.,0,572.0,572.0,572.0,572.0,572.0,1.0,0.0
2,1,7,branches,18,At a crossroads.,Near a farm-house.,0,709.0,709.0,709.0,709.0,709.0,1.0,0.0
2,1,7,of,19,At a crossroads.,Near a farm-house.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,the,20,At a crossroads.,Near a farm-house.,0,600.0,600.0,600.0,600.0,600.0,1.0,0.0
2,1,7,many,21,At a crossroads.,Near a farm-house.,0,148.0,148.0,148.0,148.0,148.0,1.0,0.0
2,1,7,roads,22,At a crossroads.,Near a farm-house.,0,79.0,79.0,79.0,79.0,79.0,1.0,0.0
2,1,7,were,23,At a crossroads.,Near a farm-house.,0,678.0,678.0,678.0,678.0,678.0,1.0,0.0
2,1,7,green,24,At a crossroads.,Near a farm-house.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,meadows,25,At a crossroads.,Near a farm-house.,0,113.0,335.0,0.0,0.0,0.0,0.0,0.0
2,1,7,and,26,At a crossroads.,Near a farm-house.,0,284.0,1156.0,284.0,1156.0,1491.0,1.0,1.0
2,1,7,a,27,At a crossroads.,Near a farm-house.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,few,28,At a crossroads.,Near a farm-house.,0,202.0,202.0,202.0,202.0,202.0,1.0,0.0
2,1,7,shrubs,29,At a crossroads.,Near a farm-house.,0,861.0,861.0,861.0,861.0,861.0,1.0,0.0
2,1,7,and,30,At a crossroads.,Near a farm-house.,0,489.0,719.0,489.0,489.0,489.0,1.0,0.0
2,1,7,"trees,",31,At a crossroads.,Near a farm-house.,0,1105.0,1105.0,1105.0,1105.0,1105.0,1.0,0.0
2,1,7,but,32,At a crossroads.,Near a farm-house.,0,123.0,123.0,123.0,123.0,123.0,1.0,0.0
2,1,7,she,33,At a crossroads.,Near a farm-house.,0,698.0,698.0,698.0,698.0,698.0,1.0,0.0
2,1,7,couldn't,34,At a crossroads.,Near a farm-house.,0,248.0,248.0,248.0,248.0,248.0,1.0,0.0
2,1,7,see,35,At a crossroads.,Near a farm-house.,0,540.0,540.0,540.0,540.0,540.0,1.0,0.0
2,1,7,the,36,At a crossroads.,Near a farm-house.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,farm-house,37,At a crossroads.,Near a farm-house.,0,1087.0,1087.0,1087.0,1087.0,1087.0,1.0,0.0
2,1,7,from,38,At a crossroads.,Near a farm-house.,0,238.0,238.0,238.0,238.0,238.0,1.0,0.0
2,1,7,which,39,At a crossroads.,Near a farm-house.,0,328.0,328.0,328.0,328.0,558.0,1.0,1.0
2,1,7,she,40,At a crossroads.,Near a farm-house.,0,83.0,285.0,83.0,83.0,83.0,1.0,0.0
2,1,7,had,41,At a crossroads.,Near a farm-house.,0,325.0,427.0,325.0,427.0,629.0,1.0,1.0
2,1,7,just,42,At a crossroads.,Near a farm-house.,0,422.0,422.0,422.0,422.0,422.0,1.0,0.0
2,1,7,"come,",43,At a crossroads.,Near a farm-house.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,or,44,At a crossroads.,Near a farm-house.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,anything,45,At a crossroads.,Near a farm-house.,0,719.0,719.0,719.0,719.0,719.0,1.0,0.0
2,1,7,she,46,At a crossroads.,Near a farm-house.,0,426.0,426.0,426.0,426.0,426.0,1.0,0.0
2,1,7,had,47,At a crossroads.,Near a farm-house.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,ever,48,At a crossroads.,Near a farm-house.,0,164.0,164.0,164.0,164.0,164.0,1.0,0.0
2,1,7,seen,49,At a crossroads.,Near a farm-house.,0,546.0,546.0,546.0,546.0,546.0,1.0,0.0
2,1,7,"before,",50,At a crossroads.,Near a farm-house.,0,566.0,566.0,566.0,566.0,566.0,1.0,0.0
2,1,7,except,51,At a crossroads.,Near a farm-house.,0,588.0,588.0,588.0,588.0,588.0,1.0,0.0
2,1,7,the,52,At a crossroads.,Near a farm-house.,0,87.0,87.0,87.0,87.0,87.0,1.0,0.0
2,1,7,shaggy,53,At a crossroads.,Near a farm-house.,0,148.0,273.0,148.0,273.0,273.0,1.0,0.0
2,1,7,man,54,At a crossroads.,Near a farm-house.,0,177.0,177.0,177.0,177.0,177.0,1.0,0.0
2,1,7,and,55,At a crossroads.,Near a farm-house.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,7,Toto.,56,At a crossroads.,Near a farm-house.,0,275.0,275.0,275.0,275.0,275.0,1.0,0.0
