expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,right_bounded_rt2,go_past_time,FPFix,FPReg
2,1,30,But,19,Yes,No,0.0,179.0,179.0,179.0,179.0,179.0,179.0,1.0,0.0
2,1,30,it,20,Yes,No,0.0,174.0,174.0,174.0,174.0,174.0,174.0,1.0,0.0
2,1,30,can,21,Yes,No,0.0,225.0,225.0,225.0,225.0,225.0,225.0,1.0,0.0
2,1,30,block,22,Yes,No,0.0,175.0,175.0,175.0,175.0,175.0,175.0,1.0,0.0
2,1,30,key,23,Yes,No,0.0,321.0,321.0,321.0,321.0,321.0,321.0,1.0,0.0
2,1,30,receptors,24,Yes,No,0.0,450.0,450.0,450.0,450.0,450.0,450.0,1.0,0.0
2,1,30,in,25,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,30,the,26,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,30,brain,27,Yes,No,0.0,475.0,475.0,475.0,475.0,475.0,475.0,1.0,0.0
2,1,30,and,28,Yes,No,0.0,327.0,327.0,327.0,327.0,327.0,327.0,1.0,0.0
2,1,30,trigger,29,Yes,No,0.0,400.0,400.0,400.0,400.0,400.0,400.0,1.0,0.0
2,1,30,production,30,Yes,No,0.0,400.0,400.0,400.0,400.0,400.0,400.0,1.0,0.0
2,1,30,of,31,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,30,a,32,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,30,steroid,33,Yes,No,0.0,600.0,600.0,600.0,600.0,600.0,600.0,1.0,0.0
2,1,30,that,34,Yes,No,0.0,199.0,199.0,199.0,199.0,199.0,199.0,1.0,0.0
2,1,30,interferes,35,Yes,No,0.0,401.0,401.0,401.0,401.0,401.0,401.0,1.0,0.0
2,1,30,with,36,Yes,No,0.0,227.0,227.0,227.0,227.0,227.0,227.0,1.0,0.0
2,1,30,brain,37,Yes,No,0.0,347.0,347.0,347.0,347.0,347.0,347.0,1.0,0.0
2,1,30,functions,38,Yes,No,0.0,326.0,326.0,326.0,326.0,326.0,326.0,1.0,0.0
2,1,30,critical,39,Yes,No,0.0,300.0,300.0,300.0,300.0,300.0,300.0,1.0,0.0
2,1,30,to,40,Yes,No,0.0,251.0,251.0,251.0,251.0,251.0,251.0,1.0,0.0
2,1,30,learning,41,Yes,No,0.0,402.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,30,and,42,Yes,No,0.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,30,memory.,43,Yes,No,0.0,223.0,223.0,223.0,223.0,223.0,880.0,1.0,1.0
2,1,31,When,0,Yes,Yes,1.0,276.0,601.0,276.0,601.0,601.0,601.0,1.0,0.0
2,1,31,preparing,1,Yes,Yes,1.0,374.0,374.0,374.0,374.0,374.0,374.0,1.0,0.0
2,1,31,to,2,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,31,check,3,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
