expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,J-I,K-I,K-J,right_bounded_rt,right_bounded_rt2,P-O,O-K,go_pass_time,FPFix,FPReg
2,1,6,with,9,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,802,1202,802,400,0,-400,802,802,0,0,979,1,1
2,1,6,dagger,10,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,819,2462,0,1643,-819,-2462,0,0,0,0,0,0,0
2,1,6,"poised,",11,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,474,1176,0,702,-474,-1176,0,0,0,0,0,0,0
2,1,6,he,12,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,247,643,247,396,0,-396,643,643,0,396,3748,1,1
2,1,6,sprang,13,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,250,710,250,460,0,-460,710,710,0,460,4692,1,1
2,1,6,upon,14,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,the,15,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,299,299,299,0,0,0,299,299,0,0,299,1,0
2,1,6,bulwarks,16,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,649,649,649,0,0,0,649,649,0,0,649,1,0
2,1,6,to,17,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,526,526,526,0,0,0,526,526,0,0,526,1,0
2,1,6,cast,18,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,himself,19,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,into,20,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,801,801,801,0,0,0,801,801,0,0,801,1,0
2,1,6,the,21,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,78,78,78,0,0,0,78,78,0,0,78,1,0
2,1,6,sea.,22,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,1047,1047,1047,0,0,0,1047,1047,0,0,1047,1,0
2,1,6,He,23,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,did,24,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,384,384,384,0,0,0,384,384,0,0,384,1,0
2,1,6,not,25,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,know,26,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,600,600,600,0,0,0,600,600,0,0,600,1,0
2,1,6,that,27,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,the,28,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,crocodile,29,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,550,550,550,0,0,0,550,550,0,0,550,1,0
2,1,6,was,30,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,276,276,276,0,0,0,276,276,0,0,276,1,0
2,1,6,waiting,31,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,1922,1922,1922,0,0,0,1922,1922,0,0,1922,1,0
2,1,6,for,32,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,206,206,206,0,0,0,206,206,0,0,206,1,0
2,1,6,him;,33,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,196,196,196,0,0,0,196,196,0,0,196,1,0
2,1,6,for,34,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,we,35,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,742,742,742,0,0,0,742,742,0,0,742,1,0
2,1,6,purposely,36,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,425,602,425,177,0,-177,425,425,0,0,425,1,0
2,1,6,stopped,37,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,800,800,800,0,0,0,800,800,0,0,977,1,1
2,1,6,the,38,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,clock,39,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,352,352,352,0,0,0,352,352,0,0,352,1,0
2,1,6,that,40,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,449,449,0,0,-449,-449,0,0,0,0,0,0,0
2,1,6,this,41,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,206,307,206,101,0,-101,206,206,0,0,206,1,0
2,1,6,knowledge,42,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,216,642,216,426,0,-426,642,642,0,426,1192,1,1
2,1,6,might,43,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,75,75,75,0,0,0,75,75,0,0,75,1,0
2,1,6,be,44,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,75,75,75,0,0,0,75,75,0,0,75,1,0
2,1,6,spared,45,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,350,350,350,0,0,0,350,350,0,0,350,1,0
2,1,6,him:,46,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,417,417,0,0,-417,-417,0,0,0,0,0,0,0
2,1,6,a,47,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,little,48,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,246,246,0,0,-246,-246,0,0,0,0,0,0,0
2,1,6,mark,49,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,247,700,0,453,-247,-700,0,0,0,0,0,0,0
2,1,6,of,50,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,78,78,78,0,0,0,78,78,0,0,1441,1,1
2,1,6,respect,51,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,547,547,547,0,0,0,547,547,0,0,547,1,0
2,1,6,from,52,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,us,53,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,408,408,408,0,0,0,408,408,0,0,408,1,0
2,1,6,at,54,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,the,55,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,end.,56,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,429,429,429,0,0,0,429,429,0,0,429,1,0
2,1,7,Dorothy,0,At a crossroads.,At a crossroads.,1,578,1028,578,450,0,-450,578,578,0,0,578,1,0
2,1,7,didn't,1,At a crossroads.,At a crossroads.,1,498,701,498,203,0,-203,498,498,0,0,498,1,0
2,1,7,know.,2,At a crossroads.,At a crossroads.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,She,3,At a crossroads.,At a crossroads.,1,620,1045,620,425,0,-425,620,620,0,0,620,1,0
2,1,7,looked,4,At a crossroads.,At a crossroads.,1,400,633,400,233,0,-233,400,400,0,0,400,1,0
2,1,7,around,5,At a crossroads.,At a crossroads.,1,150,391,150,241,0,-241,150,150,0,0,150,1,0
2,1,7,her,6,At a crossroads.,At a crossroads.,1,250,350,250,100,0,-100,250,250,0,0,250,1,0
2,1,7,anxiously,7,At a crossroads.,At a crossroads.,1,526,931,526,405,0,-405,526,526,0,0,526,1,0
2,1,7,for,8,At a crossroads.,At a crossroads.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,some,9,At a crossroads.,At a crossroads.,1,151,272,151,121,0,-121,151,151,0,0,151,1,0
2,1,7,familiar,10,At a crossroads.,At a crossroads.,1,371,1022,371,651,0,-651,371,371,0,0,371,1,0
2,1,7,landmark;,11,At a crossroads.,At a crossroads.,1,702,1376,702,674,0,-674,702,702,0,0,702,1,0
2,1,7,but,12,At a crossroads.,At a crossroads.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,everything,13,At a crossroads.,At a crossroads.,1,550,1074,550,524,0,-524,550,550,0,0,550,1,0
2,1,7,was,14,At a crossroads.,At a crossroads.,1,749,972,749,223,0,-223,749,749,0,0,749,1,0
2,1,7,strange.,15,At a crossroads.,At a crossroads.,1,580,858,580,278,0,-278,580,580,0,0,580,1,0
2,1,7,Between,16,At a crossroads.,At a crossroads.,1,519,1042,519,523,0,-523,519,519,0,0,519,1,0
2,1,7,the,17,At a crossroads.,At a crossroads.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,branches,18,At a crossroads.,At a crossroads.,1,526,1032,526,506,0,-506,526,526,0,0,526,1,0
2,1,7,of,19,At a crossroads.,At a crossroads.,1,141,141,0,0,-141,-141,0,0,0,0,0,0,0
2,1,7,the,20,At a crossroads.,At a crossroads.,1,250,400,0,150,-250,-400,0,0,0,0,0,0,0
2,1,7,many,21,At a crossroads.,At a crossroads.,1,454,953,454,499,0,-499,854,854,0,400,1500,1,1
2,1,7,roads,22,At a crossroads.,At a crossroads.,1,102,211,102,109,0,-109,102,102,0,0,102,1,0
2,1,7,were,23,At a crossroads.,At a crossroads.,1,950,1295,950,345,0,-345,950,950,0,0,950,1,0
2,1,7,green,24,At a crossroads.,At a crossroads.,1,372,444,372,72,0,-72,372,372,0,0,372,1,0
2,1,7,meadows,25,At a crossroads.,At a crossroads.,1,361,1234,361,873,0,-873,361,361,0,0,361,1,0
2,1,7,and,26,At a crossroads.,At a crossroads.,1,528,528,528,0,0,0,528,528,0,0,528,1,0
2,1,7,a,27,At a crossroads.,At a crossroads.,1,100,100,100,0,0,0,100,100,0,0,100,1,0
2,1,7,few,28,At a crossroads.,At a crossroads.,1,150,150,150,0,0,0,150,150,0,0,150,1,0
2,1,7,shrubs,29,At a crossroads.,At a crossroads.,1,248,248,248,0,0,0,248,248,0,0,248,1,0
2,1,7,and,30,At a crossroads.,At a crossroads.,1,199,199,199,0,0,0,199,199,0,0,199,1,0
2,1,7,"trees,",31,At a crossroads.,At a crossroads.,1,485,485,485,0,0,0,485,485,0,0,485,1,0
2,1,7,but,32,At a crossroads.,At a crossroads.,1,343,343,343,0,0,0,343,343,0,0,343,1,0
2,1,7,she,33,At a crossroads.,At a crossroads.,1,295,295,0,0,-295,-295,0,0,0,0,0,0,0
2,1,7,couldn't,34,At a crossroads.,At a crossroads.,1,527,775,527,248,0,-248,527,527,0,0,527,1,0
2,1,7,see,35,At a crossroads.,At a crossroads.,1,104,104,0,0,-104,-104,0,0,0,0,0,0,0
2,1,7,the,36,At a crossroads.,At a crossroads.,1,200,200,200,0,0,0,200,200,0,0,200,1,0
2,1,7,farm-house,37,At a crossroads.,At a crossroads.,1,450,856,450,406,0,-406,450,450,0,0,450,1,0
2,1,7,from,38,At a crossroads.,At a crossroads.,1,251,374,251,123,0,-123,251,251,0,0,251,1,0
2,1,7,which,39,At a crossroads.,At a crossroads.,1,529,777,529,248,0,-248,529,529,0,0,529,1,0
2,1,7,she,40,At a crossroads.,At a crossroads.,1,170,327,170,157,0,-157,170,170,0,0,170,1,0
2,1,7,had,41,At a crossroads.,At a crossroads.,1,201,290,201,89,0,-89,201,201,0,0,201,1,0
2,1,7,just,42,At a crossroads.,At a crossroads.,1,150,150,150,0,0,0,150,150,0,0,150,1,0
2,1,7,"come,",43,At a crossroads.,At a crossroads.,1,83,233,83,150,0,-150,83,83,0,0,83,1,0
2,1,7,or,44,At a crossroads.,At a crossroads.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,anything,45,At a crossroads.,At a crossroads.,1,485,707,485,222,0,-222,485,485,0,0,485,1,0
2,1,7,she,46,At a crossroads.,At a crossroads.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,had,47,At a crossroads.,At a crossroads.,1,674,674,674,0,0,0,674,674,0,0,674,1,0
2,1,7,ever,48,At a crossroads.,At a crossroads.,1,279,279,279,0,0,0,279,279,0,0,279,1,0
2,1,7,seen,49,At a crossroads.,At a crossroads.,1,353,806,353,453,0,-453,353,353,0,0,353,1,0
2,1,7,"before,",50,At a crossroads.,At a crossroads.,1,372,372,372,0,0,0,372,372,0,0,372,1,0
2,1,7,except,51,At a crossroads.,At a crossroads.,1,221,546,221,325,0,-325,221,221,0,0,221,1,0
2,1,7,the,52,At a crossroads.,At a crossroads.,1,151,352,151,201,0,-201,151,151,0,0,151,1,0
2,1,7,shaggy,53,At a crossroads.,At a crossroads.,1,448,924,448,476,0,-476,448,448,0,0,448,1,0
2,1,7,man,54,At a crossroads.,At a crossroads.,1,109,109,109,0,0,0,109,109,0,0,109,1,0
2,1,7,and,55,At a crossroads.,At a crossroads.,1,316,316,316,0,0,0,316,316,0,0,316,1,0
2,1,7,Toto.,56,At a crossroads.,At a crossroads.,1,229,229,229,0,0,0,229,229,0,0,10676,1,1
